timestamp,contract_id,station_number,available_bikes,available_bike_stands
1451693043,2,11003,24,8
1451693043,2,12004,29,1
1451693043,2,13001,7,11
1451693043,2,13023,2,24
1451693043,2,14033,5,33
1451693043,2,16024,19,3
1451693043,2,19018,4,56
1451693043,2,20007,1,49
1451693043,2,20013,2,42
1451693043,3,60,5,19
1451693043,3,247,6,12
1451693043,5,39,6,14
1451693043,5,75,17,23
1451693043,6,82,2,13
1451693043,6,164,8,9
1451693043,6,253,13,2
1451693043,14,9006,11,5
1451693043,16,53,12,5
1451693043,16,57,11,4
1451693043,16,154,7,12
1451693043,18,16,3,17
1451693043,20,62,12,7
1451693104,2,6009,35,0
1451693104,2,11037,10,24
1451693104,2,12126,24,26
1451693104,2,15009,44,2
